Order Number,Purchased on,Total Purchased,Subtotal Purchased,Tax,Shipping,Discount,Vendor Amount,Vendor Subtotal,Vendor Shipping,Vendor Name,Payment Method,Payment Transaction ID
HnK001017891,2025-07-08 18:51:00,271.27,234.84,23.48,12.95,0.00,203.4400,192.4900,10.9500,Encompass,paypal_express,15371248PG405844E
HnK001017890,2025-07-08 18:45:11,122.94,103.76,6.23,12.95,0.00,93.3000,82.3500,10.9500,Encompass,paypal_express,7CA39755S22504334
CEFE000002092,2025-07-08 18:32:26,303.96,276.80,0.00,41.00,-13.84,173.3900,144.4000,28.9900,AllPoints,stripe_payments,pi_3RigJXLbZ7P2XrWw0Po8Opap
HnC010011427,2025-07-08 18:16:37,43.61,16.34,0.90,26.37,0.00,22.6200,11.6700,10.9500,Encompass,stripe_payments,pi_3Rig4FBQ61UuLJWK0UU10TX9
HnK001017889,2025-07-08 18:08:00,187.40,163.04,11.41,12.95,0.00,145.5900,133.6400,11.9500,ReliableParts,stripe_payments,pi_3RifvuKBRFHIrdpE1Hucv3n2
HnK001017888,2025-07-08 17:56:35,474.81,450.16,34.21,12.95,-22.51,395.7000,384.7500,10.9500,Encompass,stripe_payments,pi_3RifkrKBRFHIrdpE14p4wC3e
HnK001017887,2025-07-08 17:54:52,33.53,19.35,1.23,12.95,0.00,23.8500,12.9000,10.9500,Encompass,paypal_express,2CH338095X959694M
CEFE000002091,2025-07-08 17:54:25,140.02,99.02,0.00,41.00,0.00,72.9500,43.9600,28.9900,AllPoints,stripe_payments,pi_3RifilLbZ7P2XrWw0pzNuHF5
HnK001017886,2025-07-08 17:36:31,281.02,243.70,24.37,12.95,0.00,220.0900,209.1400,10.9500,Encompass,stripe_payments,pi_3RifRRKBRFHIrdpE0HLpyl2Q
HnK001017885,2025-07-08 17:27:02,85.11,68.08,4.08,12.95,0.00,71.5300,59.5800,11.9500,ReliableParts,stripe_payments,pi_3RifIEKBRFHIrdpE1l8XVwGv
HnC010011426,2025-07-08 17:26:50,119.47,86.09,7.66,25.72,0.00,83.9100,72.9600,10.9500,Encompass,stripe_payments,pi_3RifI4BQ61UuLJWK2jgcS5lc
HnC010011425,2025-07-08 17:26:30,1003.00,827.17,49.63,126.20,0.00,758.5400,725.5900,32.9500,Encompass,stripe_payments,pi_3RifH6BQ61UuLJWK2loCh2WT
WTB000010090,2025-07-08 17:12:41,84.86,65.22,6.69,12.95,0.00,54.4300,43.4800,10.9500,Encompass,paypal_express,5M013435N77527706
HnC010011424,2025-07-08 16:35:55,253.79,213.65,14.96,25.18,0.00,192.0100,181.0600,10.9500,Encompass,paypal_express,0W439866LW588631X
HnK001017884,2025-07-08 16:19:11,317.01,297.74,21.21,12.95,-14.89,265.4300,254.4800,10.9500,Encompass,stripe_payments,pi_3RieEbKBRFHIrdpE10sP7L2X-refund
HnK001017883,2025-07-08 16:17:00,94.23,75.47,5.81,12.95,0.00,76.1000,64.1500,11.9500,ReliableParts,stripe_payments,pi_3RieCUKBRFHIrdpE0zWaeCVu
HnC010011423,2025-07-08 16:12:35,829.29,714.76,67.72,46.81,0.00,730.6900,685.9300,44.7600,Neuco,paypal_express,13P40271CR6178352
CEFE000002090,2025-07-08 16:10:18,319.44,278.44,0.00,41.00,0.00,174.2500,145.2600,28.9900,AllPoints,stripe_payments,pi_3Rie60LbZ7P2XrWw3iQ5mc7X
HnK001017882,2025-07-08 16:09:31,218.13,168.09,10.09,39.95,0.00,162.7300,137.7800,24.9500,Encompass,paypal_express,47A08231K2345960H
HnK001017881,2025-07-08 16:00:21,256.62,215.17,12.26,39.95,-10.76,212.6200,187.6700,24.9500,Encompass,stripe_payments,pi_3RidwNKBRFHIrdpE0ZteHSbB-refund
FE001016382,2025-07-08 15:58:32,27.57,9.80,0.78,16.99,0.00,20.8900,4.9000,15.9900,AllPoints,stripe_payments,pi_3RiducLbZ7P2XrWw27GzLKM9
HnK001017880,2025-07-08 15:54:44,175.38,126.57,8.86,39.95,0.00,125.4000,100.4500,24.9500,Encompass,stripe_payments,pi_3RidqwKBRFHIrdpE1yGEACcO
HnK001017879,2025-07-08 15:52:35,281.21,248.39,19.87,12.95,0.00,214.4900,203.5400,10.9500,Encompass,stripe_payments,pi_3RidorKBRFHIrdpE0sRD1B2c
HnK001017878,2025-07-08 15:39:02,293.91,266.82,14.14,12.95,0.00,239.0000,228.0500,10.9500,Encompass,paypal_express,1S090626F6800481B
HnC010011422,2025-07-08 15:37:51,216.25,165.55,15.93,34.77,0.00,154.8900,129.9800,24.9100,Neuco,stripe_payments,pi_3RidabBQ61UuLJWK1RJDORs1
HnC010011421,2025-07-08 15:25:08,176.81,128.82,8.05,39.94,0.00,120.1200,109.1700,10.9500,Encompass,stripe_payments,pi_3RidOIBQ61UuLJWK0dvVIzvv
CEFE000002089,2025-07-08 15:24:40,225.02,184.02,0.00,41.00,0.00,124.9000,96.0000,28.9900,AllPoints,stripe_payments,pi_3RidNqLbZ7P2XrWw1QH58I4O
HnK001017877,2025-07-08 15:22:12,133.92,112.01,8.96,12.95,0.00,99.8500,88.9000,10.9500,Encompass,stripe_payments,pi_3RidLSKBRFHIrdpE1abcx7GZ
HnK001017876,2025-07-08 14:57:27,226.49,213.54,0.00,12.95,0.00,185.9800,175.0300,10.9500,Encompass,stripe_payments,pi_3RicxVKBRFHIrdpE1cxtlMAm
HnC010011420,2025-07-08 14:50:03,754.52,666.22,53.96,34.34,0.00,612.2700,562.2700,50.0000,Neuco,stripe_payments,pi_3RicqLBQ61UuLJWK19sQ69I0-refund
CEFE000002088,2025-07-08 14:44:49,502.40,461.40,0.00,41.00,0.00,278.1400,249.1500,28.9900,AllPoints,stripe_payments,pi_3RiciZLbZ7P2XrWw1OHRe2lg
HnK001017875,2025-07-08 14:38:50,254.33,225.59,15.79,12.95,0.00,195.8600,184.9100,10.9500,Encompass,stripe_payments,pi_3RicfUKBRFHIrdpE0KWyiwdc
HnK001017874,2025-07-08 14:32:39,333.90,312.82,23.77,12.95,-15.64,278.3200,267.3700,10.9500,Encompass,stripe_payments,pi_3RicZVKBRFHIrdpE0QHqdyjj
CEFE000002087,2025-07-08 14:21:21,621.39,580.39,0.00,41.00,0.00,356.7800,327.7900,28.9900,AllPoints,stripe_payments,pi_3RicOZLbZ7P2XrWw3RdkulrY
HnK001017873,2025-07-08 14:20:24,348.57,315.88,19.74,12.95,0.00,280.9300,269.9800,10.9500,Encompass,stripe_payments,pi_3RicNRKBRFHIrdpE1IRzfFPH
HnC010011419,2025-07-08 13:53:02,1197.30,1061.24,84.90,51.16,0.00,946.3200,893.9700,52.3500,Neuco,stripe_payments,pi_3RibxABQ61UuLJWK06DDRmV4
HnK001017872,2025-07-08 13:42:55,123.38,102.25,8.18,12.95,0.00,92.1000,81.1500,10.9500,Encompass,stripe_payments,pi_3RibnOKBRFHIrdpE1AosbT6Z
HnC010011418,2025-07-08 13:38:02,1967.50,1586.66,134.87,245.97,0.00,1231.1800,1220.2300,10.9500,Encompass,stripe_payments,pi_3RibieBQ61UuLJWK0VThQXJG
HnK001017871,2025-07-08 13:33:34,136.11,114.04,9.12,12.95,0.00,101.4600,90.5100,10.9500,Encompass,stripe_payments,pi_3RibeKKBRFHIrdpE1TsXwJeT
HnK001017870,2025-07-08 13:32:27,122.25,102.87,6.43,12.95,0.00,92.5900,81.6400,10.9500,Encompass,stripe_payments,pi_3RibdEKBRFHIrdpE01CdS1mk
HnC010011417,2025-07-08 13:21:42,32.53,6.42,0.39,25.72,0.00,23.1200,3.0200,20.1000,Neuco,stripe_payments,pi_3RibSqBQ61UuLJWK2O21dyjH
HnC010011416,2025-07-08 13:02:24,157.92,121.59,12.16,24.17,0.00,113.9900,103.0400,10.9500,Encompass,stripe_payments,pi_3RibAABQ61UuLJWK0ongk0yO
HnC010011415,2025-07-08 12:55:07,131.71,93.16,6.52,32.03,0.00,104.9200,76.1500,28.7700,Neuco,stripe_payments,pi_3Rib37BQ61UuLJWK2x3RNy8I
HnC010011414,2025-07-08 12:53:44,1493.96,1395.69,81.23,58.91,-41.87,1311.5400,1050.9500,260.5900,Neuco,stripe_payments,pi_3Rib1mBQ61UuLJWK1XnQ79yo
HnK001017867,2025-07-08 12:32:58,175.31,150.33,12.03,12.95,0.00,130.2600,119.3100,10.9500,Encompass,paypal_express,9YV91602JE505703F
FE001016381,2025-07-08 11:53:09,676.92,584.55,42.38,49.99,0.00,545.7100,512.7600,32.9500,Encompass,stripe_payments,pi_3Ria57LbZ7P2XrWw0DclJMXx
HnK001017866,2025-07-08 11:42:38,268.29,234.53,20.81,12.95,0.00,219.1300,208.1800,10.9500,Encompass,stripe_payments,pi_3RiZuyKBRFHIrdpE1TRLWmJZ-refund
HnC010011413,2025-07-08 10:42:17,490.00,429.89,34.39,25.72,0.00,388.0500,377.1000,10.9500,Encompass,stripe_payments,pi_3RiYyQBQ61UuLJWK1BmCHeWt
HnK001017865,2025-07-08 10:25:46,127.30,107.88,6.47,12.95,0.00,107.1100,95.1600,11.9500,ReliableParts,paypal_express,3UF08780LL916810M
HnK001017862,2025-07-08 03:44:12,158.60,111.93,6.72,39.95,0.00,113.7800,88.8300,24.9500,Encompass,paypal_express,58T86589SJ7805745
HnK001017861,2025-07-08 03:42:15,55.26,39.54,2.77,12.95,0.00,37.3100,26.3600,10.9500,Encompass,paypal_express,0BS57839M75050625
HnK001017858,2025-07-08 02:26:38,41.67,26.84,1.88,12.95,0.00,28.8400,17.8900,10.9500,Encompass,stripe_payments,pi_3RiREuKBRFHIrdpE1u3VmECW
HnK001017857,2025-07-08 02:24:26,219.73,166.46,13.32,39.95,0.00,161.3900,136.4400,24.9500,Encompass,paypal_express,3F683014NU730801K
HnK001017856,2025-07-08 02:08:03,130.79,75.20,5.64,49.95,0.00,92.6300,59.6800,32.9500,Encompass,stripe_payments,pi_3RiQwvKBRFHIrdpE04QBtBPz
HnK001017855,2025-07-08 01:26:23,283.99,249.35,21.69,12.95,0.00,239.6100,228.6600,10.9500,Encompass,paypal_express,19W66450U1220712L
HnK001017854,2025-07-08 01:21:41,295.04,277.52,18.45,12.95,-13.88,248.1500,237.2000,10.9500,Encompass,paypal_express,4D892764T37771632
CEFE000002086,2025-07-08 00:56:54,72.24,31.24,0.00,41.00,0.00,56.7300,27.7400,28.9900,AllPoints,stripe_payments,pi_3RiPq3LbZ7P2XrWw3oSVWHvh
HnK001017853,2025-07-08 00:44:08,286.28,253.08,20.25,12.95,0.00,227.2600,216.3100,10.9500,Encompass,stripe_payments,pi_3RiPdiKBRFHIrdpE0PWVCsVK
HnK001017852,2025-07-08 00:12:53,124.40,102.25,9.20,12.95,0.00,99.2000,87.2500,11.9500,ReliableParts,paypal_express,5NU452021S235672E
HnC010011412,2025-07-07 23:43:52,752.92,592.37,52.42,108.13,0.00,579.7300,499.0000,80.7300,Neuco,stripe_payments,pi_3RiOhOBQ61UuLJWK255x9lIz
HnK001017851,2025-07-07 23:42:27,333.35,271.20,12.20,49.95,0.00,250.0400,220.3300,18.9500,Encompass,stripe_payments,pi_3RiOg1KBRFHIrdpE1Lt58H0i-refund
HnK001017849,2025-07-07 22:59:24,284.89,256.55,15.39,12.95,0.00,230.2200,219.2700,10.9500,Encompass,paypal_express,2H7437660S841403H
HnK001017850,2025-07-07 22:57:25,83.81,65.92,4.94,12.95,0.00,63.2700,52.3200,10.9500,Encompass,stripe_payments,pi_3RiNyRKBRFHIrdpE1fWK96bv
HnK001017848,2025-07-07 22:43:21,262.26,230.84,18.47,12.95,0.00,200.1600,189.2100,10.9500,Encompass,stripe_payments,pi_3RiNkpKBRFHIrdpE1APmWBNk-refund
HnK001017847,2025-07-07 22:34:43,180.95,156.28,11.72,12.95,0.00,140.1200,129.1700,10.9500,Encompass,stripe_payments,pi_3RiNcUKBRFHIrdpE0LwhjEX4
HnK001017846,2025-07-07 22:24:32,164.05,138.78,12.32,12.95,0.00,121.0900,110.1400,10.9500,Encompass,paypal_express,99A14263KR676032N
HnK001017845,2025-07-07 22:10:42,123.27,102.15,8.17,12.95,0.00,92.0200,81.0700,10.9500,Encompass,stripe_payments,pi_3RiNFFKBRFHIrdpE1Y9zbcux
CEFE000002085,2025-07-07 22:01:55,520.67,479.67,0.00,41.00,0.00,279.9500,250.9600,28.9900,AllPoints,stripe_payments,pi_3RiN6jLbZ7P2XrWw3OJvXsAN
HnK001017844,2025-07-07 21:59:44,183.64,158.05,12.64,12.95,0.00,140.5000,129.5500,10.9500,Encompass,paypal_express,0JN53252RV038211Y
HnC010011411,2025-07-07 21:56:59,181.09,117.08,11.42,52.59,0.00,124.6000,95.8000,28.8000,Neuco,stripe_payments,pi_3RiN1xBQ61UuLJWK1Hwiyqrq-refund
HnK001017843,2025-07-07 21:50:28,441.42,391.74,36.73,12.95,0.00,332.0500,321.1000,10.9500,Encompass,stripe_payments,pi_3RiMveKBRFHIrdpE1aiGNNCK
CEFE000002084,2025-07-07 21:44:18,108.39,67.39,0.00,41.00,0.00,58.9100,29.9200,28.9900,AllPoints,stripe_payments,pi_3RiMpgLbZ7P2XrWw3pluMboM
FE001016380,2025-07-07 21:43:46,185.65,155.09,13.57,16.99,0.00,147.4200,131.4300,15.9900,AllPoints,stripe_payments,pi_3RiMpBLbZ7P2XrWw1Ons5BI3
HnK001017842,2025-07-07 21:27:56,299.30,249.35,0.00,49.95,0.00,261.6100,228.6600,32.9500,Encompass,stripe_payments,pi_3RiMZqKBRFHIrdpE0zzS6KC8-refund
HnK001017841,2025-07-07 21:26:25,137.62,113.93,10.74,12.95,0.00,101.3700,90.4200,10.9500,Encompass,paypal_express,0PU67222FL9696425
HnK001017840,2025-07-07 21:17:00,171.00,148.23,9.82,12.95,0.00,128.5900,117.6400,10.9500,Encompass,stripe_payments,pi_3RiMPGKBRFHIrdpE1Ora9l8C
HnK001017839,2025-07-07 21:13:12,226.78,196.85,16.98,12.95,0.00,173.3000,161.3500,11.9500,ReliableParts,stripe_payments,pi_3RiMLaKBRFHIrdpE0cCydgQS
HnC010011410,2025-07-07 21:08:06,166.93,123.64,13.85,29.44,0.00,121.3300,101.0600,20.2700,Neuco,stripe_payments,pi_3RiMGeBQ61UuLJWK1r8H6HBf
HnK001017837,2025-07-07 20:59:20,462.49,408.67,40.87,12.95,0.00,360.2400,349.2900,10.9500,Encompass,paypal_express,63C95750MS718745T
HnC010011409,2025-07-07 20:42:28,102.90,70.08,6.24,26.58,0.00,70.3400,59.3900,10.9500,Encompass,stripe_payments,pi_3RiLrpBQ61UuLJWK1e0AtC4i
HnK001017836,2025-07-07 20:38:51,219.11,187.42,18.74,12.95,0.00,164.5700,153.6200,10.9500,Encompass,stripe_payments,pi_3RiLoMKBRFHIrdpE1cvpjPmj
CEFE000002082,2025-07-07 20:36:56,142.68,107.03,0.00,41.00,-5.35,76.5100,47.5200,28.9900,AllPoints,stripe_payments,pi_3RiLmTLbZ7P2XrWw24YP6gRE
HnK001017833,2025-07-07 20:10:37,144.80,124.39,7.46,12.95,0.00,109.6700,98.7200,10.9500,Encompass,stripe_payments,pi_3RiLN2KBRFHIrdpE03GgWlZd
WTB000010089,2025-07-07 20:05:13,60.18,44.56,2.67,12.95,0.00,40.6600,29.7100,10.9500,Encompass,stripe_payments,pi_3RiLHmCyhgPTsSxt1MhTUqYA
HnK001017835,2025-07-07 19:59:49,216.06,155.24,10.87,49.95,0.00,123.4600,90.5100,32.9500,Encompass,stripe_payments,pi_3RiLCZKBRFHIrdpE0sZ0w1Ml
HnK001017834,2025-07-07 19:58:47,532.88,443.13,49.80,39.95,0.00,453.7400,378.7400,75.0000,Encompass,stripe_payments,pi_3RiLBZKBRFHIrdpE1F0h4H8D
HnK001017832,2025-07-07 19:55:53,178.33,155.51,9.87,12.95,0.00,138.4200,127.4700,10.9500,Encompass,stripe_payments,pi_3RiL8kKBRFHIrdpE0Or9onnT
HnK001017831,2025-07-07 19:53:45,39.46,24.02,2.49,12.95,0.00,26.9600,16.0100,10.9500,Encompass,stripe_payments,pi_3RiL6hKBRFHIrdpE1xhAlUnb
FE001016379,2025-07-07 19:52:42,38.36,20.16,1.21,16.99,0.00,26.0700,10.0800,15.9900,AllPoints,paypal_express,4CG73855TR1104121
HnK001017830,2025-07-07 19:49:04,151.39,104.15,7.29,39.95,0.00,107.6100,82.6600,24.9500,Encompass,stripe_payments,pi_3RiL2AKBRFHIrdpE1QBBEwrQ
HnC010011408,2025-07-07 19:39:36,54.14,26.10,2.32,25.72,0.00,37.5900,17.4900,20.1000,Neuco,stripe_payments,pi_3RiKt0BQ61UuLJWK16lUaqtS
HnK001017829,2025-07-07 19:38:23,245.80,215.60,17.25,12.95,0.00,187.6700,176.7200,10.9500,Encompass,stripe_payments,pi_3RiKroKBRFHIrdpE1Od4oxm6
HnK001017828,2025-07-07 19:36:07,43.66,28.70,2.01,12.95,0.00,30.0800,19.1300,10.9500,Encompass,stripe_payments,pi_3RiKpcKBRFHIrdpE0Mc61x4i
HnK001017827,2025-07-07 19:33:04,89.28,69.55,6.78,12.95,0.00,73.0700,61.1200,11.9500,ReliableParts,stripe_payments,pi_3RiKmgKBRFHIrdpE07Dl8JnS
HnK001017826,2025-07-07 19:14:04,3469.08,3186.30,282.78,0.00,0.00,2734.3200,2723.3700,10.9500,Encompass,stripe_payments,pi_3RiKUHKBRFHIrdpE0JMk5Zdd
HnK001017825,2025-07-07 19:09:49,679.61,623.05,43.61,12.95,0.00,543.4700,532.5200,10.9500,Encompass,paypal_express,7ME493388G5795604
HnK001017824,2025-07-07 18:53:41,328.44,299.04,16.45,12.95,0.00,153.5900,141.6400,11.9500,ReliableParts,paypal_express,6RG56502MF801300C
WTB000010088,2025-07-07 18:49:15,87.90,69.72,5.23,12.95,0.00,57.4300,46.4800,10.9500,Encompass,stripe_payments,pi_3RiK6GCyhgPTsSxt1Kh770Ou
FE001016378,2025-07-07 18:49:07,116.23,92.10,7.14,16.99,0.00,94.0400,78.0500,15.9900,AllPoints,stripe_payments,pi_3RiK69LbZ7P2XrWw0WNfEsMR
HnC010011406,2025-07-07 18:48:59,216.82,179.04,12.53,25.25,0.00,160.2400,142.4400,17.8000,Neuco,stripe_payments,pi_3RiK61BQ61UuLJWK04fLHBKz
WTB000010087,2025-07-07 18:18:43,107.32,88.20,6.17,12.95,0.00,84.4500,73.5000,10.9500,Encompass,paypal_express,37P6699726031582D
HnK001017822,2025-07-07 18:17:30,100.02,81.37,5.70,12.95,0.00,72.1900,61.2400,10.9500,Encompass,stripe_payments,pi_3RiJbYKBRFHIrdpE0v3O7nny
HnK001017820,2025-07-07 18:11:05,69.42,51.75,4.72,12.95,0.00,45.4500,34.5000,10.9500,Encompass,paypal_express,1AA778193J766951G
HnK001017819,2025-07-07 17:57:05,230.15,217.20,0.00,12.95,0.00,86.3500,74.4000,11.9500,ReliableParts,stripe_payments,pi_3RiJHnKBRFHIrdpE1gPCPpJm
HnK001017818,2025-07-07 17:52:17,180.48,158.05,9.48,12.95,0.00,140.5000,129.5500,10.9500,Encompass,stripe_payments,pi_3RiJD9KBRFHIrdpE1Gp4DO2s
HnC010011404,2025-07-07 17:35:35,693.23,542.80,32.57,117.86,0.00,509.0900,476.1400,32.9500,Encompass,stripe_payments,pi_3RiIwzBQ61UuLJWK2D1UGJBe
HnC010011403,2025-07-07 17:35:09,483.45,416.93,29.19,37.33,0.00,385.6600,338.8400,46.8200,Neuco,stripe_payments,pi_3RiIwYBQ61UuLJWK2Q5rLqBq
CEFE000002081,2025-07-07 17:28:30,824.06,783.06,0.00,41.00,0.00,451.8300,422.8400,28.9900,AllPoints,stripe_payments,pi_3RiIq6LbZ7P2XrWw0n42u5gK-refund
CEFE000002080,2025-07-07 17:25:55,546.13,505.13,0.00,41.00,0.00,301.7500,272.7600,28.9900,AllPoints,stripe_payments,pi_3RiIn8LbZ7P2XrWw1EhJJSbF
HnK001017816,2025-07-07 17:22:14,110.47,91.14,6.38,12.95,0.00,71.7100,60.7600,10.9500,Encompass,stripe_payments,pi_3RiIk4KBRFHIrdpE15R5qprP
HnK001017815,2025-07-07 17:21:47,149.71,128.78,7.98,12.95,0.00,113.1600,102.2100,10.9500,Encompass,stripe_payments,pi_3RiIjdKBRFHIrdpE1vJ9UZzL
HnC010011402,2025-07-07 17:19:55,744.35,690.14,49.17,39.55,-34.51,616.3400,605.3900,10.9500,Encompass,paypal_express,2LU72872EG471115C
HnC010011401,2025-07-07 17:18:28,110.78,52.19,4.37,54.22,0.00,68.7700,35.9600,32.8100,Neuco,stripe_payments,pi_3RiIgPBQ61UuLJWK0lcnoQpC
HnC010011400,2025-07-07 17:12:44,573.23,506.01,40.48,26.74,0.00,453.8000,426.2600,27.5400,Neuco,stripe_payments,pi_3RiIasBQ61UuLJWK0HCjyLvJ
FEUK001000082,2025-07-07 17:08:10,231.42,231.42,0.00,0.00,0.00,196.1000,196.1000,0.0000,AllPoints,stripe_payments,pi_3RiIVcLbZ7P2XrWw0nmMtMht
HnK001017814,2025-07-07 16:48:22,1673.32,1506.00,154.37,12.95,0.00,1206.1500,1195.2000,10.9500,Encompass,stripe_payments,pi_3RiI8aKBRFHIrdpE0lWC6gH7
CEFE000002079,2025-07-07 16:20:18,311.90,270.90,0.00,41.00,0.00,149.2600,120.2700,28.9900,AllPoints,stripe_payments,pi_3RiHm8LbZ7P2XrWw05a0pkqk
HnK001017813,2025-07-07 16:08:01,121.25,67.04,4.26,49.95,0.00,86.1600,53.2100,32.9500,Encompass,stripe_payments,pi_3RiHaFKBRFHIrdpE113z07Ps
HnC010011398,2025-07-07 16:03:54,324.10,274.75,21.98,27.37,0.00,247.5800,223.2800,24.3000,Neuco,stripe_payments,pi_3RiHWGBQ61UuLJWK245phOdM
HnC010011397,2025-07-07 15:52:29,1550.17,1269.01,101.52,179.64,0.00,1212.7000,883.6600,329.0400,Neuco,stripe_payments,pi_3RiHLDBQ61UuLJWK0GEUYAlc
HnC010011396,2025-07-07 15:49:23,63.49,36.32,2.54,24.63,0.00,40.0700,21.3000,18.7700,Neuco,stripe_payments,pi_3RiHIDBQ61UuLJWK28C3Lpsq
HnC010011395,2025-07-07 15:40:38,48.64,15.22,0.84,32.58,0.00,21.8200,10.8700,10.9500,Encompass,stripe_payments,pi_3RiH9kBQ61UuLJWK1LPtEbl5
HnK001017811,2025-07-07 15:26:33,524.29,482.40,28.94,12.95,0.00,430.0700,395.4000,10.9500,Encompass,stripe_payments,pi_3RiGw7KBRFHIrdpE1pM95Voq
HnC010011394,2025-07-07 15:23:47,98.58,66.01,5.69,26.88,0.00,58.5300,45.5300,13.0000,Neuco,stripe_payments,pi_3RiGtRBQ61UuLJWK19agoYmB-refund
HnK001017810,2025-07-07 15:16:22,52.54,36.66,2.93,12.95,0.00,35.3900,24.4400,10.9500,Encompass,stripe_payments,pi_3RiGmGKBRFHIrdpE0xRP6B1w
HnK001017809,2025-07-07 15:06:35,361.83,290.12,21.76,49.95,0.00,280.9200,247.9700,32.9500,Encompass,stripe_payments,pi_3RiGcnKBRFHIrdpE0QxnkA7J
HnK001017808,2025-07-07 14:56:59,140.89,119.57,8.37,12.95,0.00,105.8500,94.9000,10.9500,Encompass,stripe_payments,pi_3RiGTVKBRFHIrdpE0rBgEI1e
HnK001017807,2025-07-07 14:41:20,70.52,54.31,3.26,12.95,0.00,47.1600,36.2100,10.9500,Encompass,stripe_payments,pi_3RiGEMKBRFHIrdpE1WU64Hjj
HnK001017806,2025-07-07 14:25:05,359.38,323.77,22.66,12.95,0.00,351.7300,276.7300,75.0000,Encompass,stripe_payments,pi_3RiFydKBRFHIrdpE1iUmzENp
HnC010011392,2025-07-07 14:19:27,3648.72,3328.24,266.26,54.22,0.00,2982.5900,2971.6400,10.9500,Encompass,paypal_express,9NB81568AJ595110T
HnK001017805,2025-07-07 14:09:03,100.72,81.65,6.12,12.95,0.00,75.7500,64.8000,10.9500,Encompass,paypal_express,5EH04180FK865642J
HnK001017804,2025-07-07 14:00:19,119.93,100.22,6.76,12.95,0.00,90.4900,79.5400,10.9500,Encompass,stripe_payments,pi_3RiFafKBRFHIrdpE0att8zGO
HnC010011391,2025-07-07 13:49:25,301.80,136.23,9.53,156.04,0.00,139.4900,106.5400,32.9500,Encompass,stripe_payments,pi_3RiFQ8BQ61UuLJWK2aLlFYOs
HnK001017803,2025-07-07 13:42:07,117.62,105.94,4.03,12.95,-5.30,95.0300,84.0800,10.9500,Encompass,stripe_payments,pi_3RiFJ4KBRFHIrdpE1COWkKSr
HnK001017802,2025-07-07 13:37:52,350.85,323.35,30.72,12.95,-16.17,287.3200,276.3700,10.9500,Encompass,stripe_payments,pi_3RiFEvKBRFHIrdpE0hZuwzUL
HnC010011390,2025-07-07 13:35:05,103.07,71.13,6.76,25.18,0.00,69.1500,56.1500,13.0000,Neuco,stripe_payments,pi_3RiFCFBQ61UuLJWK19dhNqAq
FE001016377,2025-07-07 13:30:48,305.38,264.88,23.51,16.99,0.00,240.4700,224.4800,15.9900,AllPoints,stripe_payments,pi_3RiF7yLbZ7P2XrWw1bhAxMQp
HnK001017801,2025-07-07 13:20:20,201.21,177.60,10.66,12.95,0.00,157.5200,145.5700,11.9500,ReliableParts,stripe_payments,pi_3RiExyKBRFHIrdpE1IrNhKun
HnK001017800,2025-07-07 13:12:31,150.38,102.25,8.18,39.95,0.00,106.1000,81.1500,24.9500,Encompass,stripe_payments,pi_3RiEqPKBRFHIrdpE0GZSYToF
CEFE000002078,2025-07-07 13:11:31,107.81,66.81,0.00,41.00,0.00,49.7500,20.7600,28.9900,AllPoints,stripe_payments,pi_3RiEpRLbZ7P2XrWw0Zab0mEf
HnC010011389,2025-07-07 12:59:22,311.54,266.38,19.98,25.18,0.00,234.7800,210.1600,24.6200,Neuco,stripe_payments,pi_3RiEdgBQ61UuLJWK1wOJ6WeD
HnK001017799,2025-07-07 12:47:49,92.06,73.68,5.43,12.95,0.00,69.4300,58.4800,10.9500,Encompass,stripe_payments,pi_3RiESUKBRFHIrdpE080fJNiL
FE001016376,2025-07-07 12:45:50,254.87,193.28,11.60,49.99,0.00,212.7900,163.8000,48.9900,AllPoints,stripe_payments,pi_3RiEQZLbZ7P2XrWw1cmPUIE3
CEFE000002077,2025-07-07 12:14:09,636.57,595.57,0.00,41.00,0.00,350.5900,321.6000,28.9900,AllPoints,stripe_payments,pi_3RiDvvLbZ7P2XrWw0S9STKEM
HnC010011388,2025-07-07 11:43:26,171.90,135.90,8.63,27.37,0.00,122.2300,103.7600,18.4700,Neuco,stripe_payments,pi_3RiDSCBQ61UuLJWK0kb38lmZ-refund
HnK001017798,2025-07-07 11:27:15,117.04,98.20,5.89,12.95,0.00,88.8900,77.9400,10.9500,Encompass,stripe_payments,pi_3RiDCXKBRFHIrdpE0M6bvnu2-refund
HnC010011387,2025-07-07 09:05:49,133.97,101.79,6.46,25.72,0.00,103.3000,83.2000,20.1000,Neuco,stripe_payments,pi_3RiAzfBQ61UuLJWK0iAp0kN9
CEFE000002076,2025-07-07 09:00:19,434.94,393.94,0.00,41.00,0.00,241.7100,212.7200,28.9900,AllPoints,stripe_payments,pi_3RiAtYLbZ7P2XrWw0zlKdUi0
HnK001017797,2025-07-07 05:16:40,123.38,102.25,8.18,12.95,0.00,92.1000,81.1500,10.9500,Encompass,stripe_payments,pi_3Ri7PvKBRFHIrdpE0TtIN9Ej
FE001016375,2025-07-07 04:41:10,316.35,299.36,0.00,16.99,0.00,269.6700,253.6800,15.9900,AllPoints,stripe_payments,pi_3Ri6rWLbZ7P2XrWw3uEeGcXQ
HnK001017796,2025-07-07 04:18:43,58.51,41.87,3.69,12.95,0.00,38.8600,27.9100,10.9500,Encompass,paypal_express,6XN14849480919910
